Time (ps),3max_apo,3max,4lxz,4ly1,5iwg,5ix0
4200,1.079155,1.153992,1.013941,1.069767,1.066272,1.122106
4210,1.05569,1.258068,0.939046,1.105762,1.019307,1.187726
4220,1.01164,1.191812,0.940731,1.119532,0.942064,1.272795
4230,0.941045,1.225595,0.972447,1.044931,0.98746,1.221368
4240,0.805106,1.298524,0.950627,1.112117,1.014831,1.279692
4250,0.926346,1.265797,0.949326,1.127367,1.041588,1.131372
4260,0.896151,1.175578,0.871896,1.092992,1.046667,1.170766
4270,0.921642,1.27585,0.889326,0.999543,0.988127,1.146059
4280,0.880454,1.207762,0.888007,1.090875,1.025223,1.166861
4290,0.846882,1.063029,0.910953,1.061937,1.026945,1.192465
4300,0.843462,1.024004,0.892016,1.160653,1.058165,1.102341
4310,0.879481,1.147639,0.918294,1.196619,1.030708,1.06215
4320,0.779873,1.129653,0.974682,1.18115,1.03995,1.123933
4330,0.814802,1.22442,0.90061,1.143421,1.107868,1.207634
4340,0.835094,1.193004,1.110152,1.163843,1.000776,1.117485
4350,0.849365,1.112627,1.100675,1.219367,1.034257,1.11696
4360,0.790843,0.997782,1.069302,1.188084,1.002222,1.182427
4370,0.823047,1.153324,0.977459,1.241563,1.117824,1.223478
4380,0.769087,1.04365,0.849956,1.21673,1.037336,1.190931
4390,0.810165,1.0613,0.973763,1.248831,0.957598,1.153278
4400,0.757025,1.108076,0.893126,1.270195,0.993964,1.258671
4410,0.771555,0.965085,0.947556,1.196159,0.986506,1.263602
4420,0.767211,1.037118,0.922442,1.246787,1.011318,1.260033
4430,0.818884,1.028787,0.947757,1.083634,0.972313,1.173338
4440,0.873976,1.121547,0.845661,1.131132,0.997767,1.189135
4450,0.752881,0.980272,0.871463,0.916193,0.973815,1.136979
4460,0.796383,0.98286,0.813657,1.071603,0.979815,1.133229
4470,0.817257,1.039011,0.851162,1.084614,1.013478,1.16159
4480,0.803742,1.106444,0.878093,0.961332,0.947367,1.189155
4490,0.850485,1.155345,0.893435,1.01673,0.950267,1.245466
4500,0.935782,1.186989,0.900649,1.172202,1.046186,1.23986
4510,0.803327,1.079965,0.901019,1.08746,1.02301,1.242509
4520,0.819305,1.155102,0.861326,1.042287,1.045205,1.191061
4530,0.848146,1.127109,0.850567,0.877961,0.984037,1.193513
4540,0.937138,1.173809,0.901664,0.916617,1.015047,1.244204
4550,0.948259,1.234528,0.850389,0.926946,1.110119,1.183145
4560,1.002153,1.196531,0.918484,0.923228,1.037102,1.199828
4570,0.857084,1.132664,0.829633,0.954526,0.965805,1.270532
4580,0.80191,1.088832,0.880834,0.982643,1.037721,1.302613
4590,0.902997,1.022737,0.925838,0.952048,0.978059,1.30012
4600,0.831311,1.033325,0.910364,0.993219,0.956378,1.301277
4610,0.897734,1.026687,0.881312,1.012337,1.025069,1.29628
4620,0.877246,1.062938,0.783581,1.074603,1.013196,1.194149
4630,0.87152,1.073459,0.786619,1.019903,1.065431,1.255803
4640,0.852581,1.005177,0.793719,0.934523,1.042207,1.279601
4650,0.837895,1.020399,0.864839,1.142307,1.052577,1.179506
4660,0.897088,1.114716,0.807637,0.986979,1.10323,1.260453
4670,0.862183,1.086535,0.805363,1.009558,1.087094,1.190292
4680,0.844698,1.043972,0.853497,0.959754,1.091433,1.203333
4690,0.871407,1.086763,0.914199,0.988887,1.071696,1.157525
4700,0.821583,0.977196,0.896134,0.963789,1.040641,1.223507
4710,0.836554,1.013243,0.889059,0.98791,0.997534,1.167754
4720,0.884491,1.104985,0.80173,0.898125,1.084933,1.278131
4730,0.841484,1.105594,0.838109,0.967596,1.067027,1.211527
4740,0.878737,1.018255,0.836338,0.923102,1.127471,1.16513
4750,0.827674,0.995598,0.790119,0.972388,1.0204,1.309934
4760,0.813232,0.885617,0.794559,0.898043,1.039471,1.170234
4770,0.810011,0.91428,0.781227,0.942152,1.06672,1.206103
4780,0.768146,0.874852,0.80482,0.902411,1.046264,1.172031
4790,0.838318,0.808873,0.838117,0.87246,1.014744,1.179257
4800,0.841291,0.830927,0.812584,0.819754,1.033502,1.210872
4810,0.771298,0.879865,0.890724,0.848699,1.026753,1.248236
4820,0.814717,0.850804,0.927874,0.930379,0.991153,1.256481
4830,0.800382,0.920203,0.820924,0.865629,1.045401,1.276672
4840,0.838254,0.828834,0.955112,0.841669,1.064479,1.163441
4850,0.868151,0.805375,0.926357,0.872942,1.119717,1.270695
4860,0.857857,0.840121,0.905338,0.861809,1.075718,1.242251
4870,0.913488,0.841761,0.869142,0.891365,1.07962,1.24802
4880,1.013289,0.842052,0.992316,0.961458,0.978284,1.238803
4890,0.959168,0.869095,0.943535,1.008453,1.028052,1.197988
4900,1.028288,0.840412,0.814315,0.971451,1.023262,1.223752
4910,0.897126,0.890572,0.849034,0.874618,1.026895,1.227635
4920,0.943313,0.792732,0.820775,0.892035,1.08468,1.254832
4930,0.885118,0.836557,0.8329,0.977546,1.019966,1.278614
4940,0.859684,0.767247,0.856889,0.971689,0.975954,1.280721
4950,0.873075,0.773191,0.849058,0.966734,1.012328,1.252147
4960,0.846506,0.86224,0.810293,0.974506,0.952535,1.22293
4970,0.945858,0.819419,0.761593,1.00857,0.951523,1.232549
4980,0.915879,0.868164,0.75081,0.988909,1.031665,1.222614
4990,0.853507,0.801116,0.80126,0.944993,0.966994,1.155986
5000,0.840704,0.828237,0.826967,0.882681,1.023879,1.168954
5010,0.850977,0.765914,0.718125,0.944713,1.046047,1.205901
5020,0.778906,0.788651,0.75193,0.883681,1.017449,1.195373
5030,0.896229,0.81482,0.76671,0.857999,0.935302,1.197274
5040,0.870276,0.803472,0.78654,0.938833,0.993985,1.166235
5050,0.821093,0.742612,0.762193,0.908297,1.022835,1.121009
5060,0.7816,0.850579,0.780523,0.968952,1.049789,1.143935
5070,0.78706,0.802545,0.835589,0.907831,1.022243,1.136933
5080,0.812351,0.808632,0.741765,1.020312,1.127166,1.1573
5090,0.913675,0.790102,0.794092,0.896064,1.1165,1.23123
5100,0.811558,0.765551,0.749185,0.973628,1.170188,1.100553
5110,0.814218,0.809772,0.737975,0.922729,1.143668,1.195635
5120,0.826027,0.791687,0.791737,1.008384,1.10115,1.212538
5130,0.827713,0.882609,0.766217,0.871306,1.177489,1.168893
5140,0.873937,0.771896,0.73911,0.909427,1.088909,1.257012
5150,0.838133,0.821223,0.788166,0.986626,1.04839,1.22083
5160,0.803892,0.819486,0.756303,0.946,1.061314,1.165575
5170,0.838246,0.812928,0.704428,1.041111,1.028625,1.2037
5180,0.827548,0.861095,0.710821,0.981551,1.047571,1.229771
5190,0.848873,0.849521,0.705721,0.970875,1.013901,1.294814
5200,0.902427,0.847065,0.751772,0.902154,1.118352,1.234606
5210,0.785481,0.906786,0.701283,0.988726,1.040044,1.199853
5220,0.8614,0.836119,0.719244,0.935019,1.004879,1.204635
5230,0.804756,0.899936,0.716788,0.917734,1.001635,1.133011
5240,0.814014,0.852019,0.761792,0.965005,1.051315,1.245977
5250,0.835548,0.910491,0.752721,0.926987,1.086303,1.283763
5260,0.840901,0.85647,0.68511,0.940872,1.043063,1.28608
5270,0.786179,0.810819,0.778804,0.946074,1.100176,1.26101
5280,0.835591,0.874858,0.700077,0.995598,1.181245,1.194224
5290,0.891637,0.891625,0.704286,0.965176,1.090944,1.320227
5300,0.771971,0.875189,0.758455,0.95537,1.022197,1.226292
5310,0.849217,0.85281,0.741794,0.976997,1.08091,1.159801
5320,0.781605,0.878117,0.734474,0.976323,1.12107,1.290604
5330,0.860287,0.828586,0.702637,0.978522,0.972265,1.262843
5340,0.766979,0.841596,0.731446,1.001346,0.993048,1.295879
5350,0.851019,0.874314,0.788545,1.077581,1.011325,1.206998
5360,0.776624,0.829148,0.783909,1.132665,1.023675,1.191622
5370,0.817032,0.875662,0.802256,1.055064,0.967875,1.280975
5380,0.825473,0.822166,0.826161,1.113464,0.969124,1.1624
5390,0.86654,0.882977,0.681414,1.132898,1.023391,1.222516
5400,0.796726,0.896888,0.75111,1.148678,1.00302,1.151471
5410,0.882642,0.894327,0.760771,1.162345,1.048853,1.179304
5420,0.837497,0.87569,0.73581,1.170716,1.054718,1.145208
5430,0.805895,0.968688,0.749473,1.158817,0.989059,1.187327
5440,0.814029,0.884345,0.749683,1.192536,1.157165,1.225727
5450,0.813679,0.92853,0.760891,1.13254,1.156325,1.246137
5460,0.760116,0.941716,0.726547,1.126299,1.14357,1.092767
5470,0.823613,0.860544,0.709569,1.120735,1.130451,1.196878
5480,0.835437,0.848844,0.713292,1.095638,1.093441,1.17128
5490,0.94625,0.795312,0.771816,1.142346,1.147652,1.055747
5500,0.913804,0.843191,0.715386,1.144738,1.138344,1.08088
5510,0.919145,0.860261,0.73364,1.078383,1.092378,1.150621
5520,0.8896,0.813705,0.711036,1.089841,1.183206,1.215971
5530,0.882862,0.864145,0.788657,1.068803,1.223226,1.144022
5540,0.931794,0.810581,0.779615,1.116537,1.013035,1.113254
5550,0.885397,0.792056,0.79685,1.06788,1.052061,1.177102
5560,0.894698,0.854009,0.858226,1.056005,1.058689,1.236407
5570,0.851376,0.852772,0.776612,1.085235,1.146301,1.205146
5580,0.936171,0.835048,0.777056,1.075908,0.974075,1.230594
5590,0.857906,0.881424,0.731378,1.157236,0.99599,1.201513
5600,0.83252,0.873115,0.798884,1.105627,1.027144,1.165706
5610,0.94093,0.834368,0.753417,1.108523,0.971033,1.188541
5620,0.892955,0.841307,0.801044,1.050281,1.006635,1.245714
5630,0.877328,0.805332,0.776826,1.138299,1.109972,1.220132
5640,1.03586,0.788061,0.78776,1.054798,1.161874,1.197599
5650,0.919672,0.825269,0.771108,1.079375,1.105883,1.151827
5660,1.010857,0.863298,0.835128,1.129804,1.08504,1.250466
5670,0.919214,0.886108,0.734819,1.13494,1.14018,1.187309
5680,1.004669,0.995415,0.76151,1.181573,1.142856,1.191445
5690,1.073803,0.917198,0.747553,1.121053,1.183288,1.170315
5700,0.971988,0.992325,0.808392,1.114696,1.042276,1.160321
5710,0.994592,0.978609,0.779901,1.179924,1.112773,1.176459
5720,0.907256,0.909378,0.761453,1.201241,1.063289,1.289382
5730,0.990751,0.96018,0.789337,1.09264,1.092477,1.271656
5740,0.952179,1.135392,0.74648,1.064409,1.068156,1.215321
5750,0.928722,1.076257,0.759888,0.997746,1.00834,1.184941
5760,0.960663,1.088659,0.831394,1.00251,1.038893,1.162216
5770,0.956943,1.112135,0.789553,1.102969,1.118467,1.268215
5780,0.951446,1.063866,0.931084,1.0244,1.067197,1.231657
5790,0.995914,1.209222,0.814515,1.087627,1.088101,1.278821
5800,0.959731,1.17156,0.794068,1.052107,1.156965,1.194606
5810,0.883109,1.037202,0.884816,1.055852,1.210263,1.18453
5820,0.943993,1.037294,0.78532,0.95478,1.191724,1.195511
5830,0.973986,1.113756,0.728659,0.812328,1.189023,1.2267
5840,0.926248,1.034757,0.869884,0.902826,1.14764,1.166399
5850,0.901187,1.063278,0.861651,1.029509,1.202922,1.25185
5860,0.916089,1.102285,0.828325,0.935146,1.182181,1.260377
5870,0.895789,1.207418,0.828335,0.98337,1.232521,1.147483
5880,0.930575,1.243462,0.824191,0.994932,1.276405,1.245936
5890,0.989606,1.240502,0.788866,1.048569,1.162525,1.291312
5900,0.97822,1.214042,0.74937,0.926375,1.225716,1.273307
5910,0.984725,1.174477,0.771108,0.961169,1.16971,1.237314
5920,0.836196,1.293262,0.757169,1.029787,1.140935,1.228265
5930,0.914451,1.199369,0.792526,0.987176,1.165441,1.241122
5940,0.986545,1.17707,0.786504,1.00352,1.209718,1.216143
5950,0.959398,1.196283,0.83544,1.055745,1.14988,1.389477
5960,0.942802,1.242598,0.772348,1.117423,1.234821,1.311551
5970,0.871273,1.256688,0.798448,1.08818,1.234196,1.25398
5980,0.842728,1.148258,0.755064,1.017513,1.109875,1.240403
5990,0.863518,1.225219,0.739494,1.006116,1.169616,1.255188
6000,0.829225,1.374388,0.828111,1.088796,1.122402,1.287428
6010,0.942884,1.372138,0.75818,0.918503,1.067756,1.305619
6020,0.860188,1.320992,0.774108,0.911787,1.123892,1.223977
6030,0.983376,1.265191,0.730127,0.937349,1.019558,1.22096
6040,0.972502,1.30841,0.736154,0.906941,1.076939,1.204244
6050,1.001948,1.306688,0.758843,0.941702,1.114999,1.205444
6060,0.896475,1.322883,0.808827,1.008902,1.110348,1.165883
6070,0.950413,1.334415,0.793315,1.079411,1.114189,1.176879
6080,0.933947,1.238108,0.813006,1.03113,1.043157,1.149326
6090,0.940702,1.261369,0.784335,1.065623,1.097401,1.165085
6100,0.990075,1.458898,0.752075,1.086184,1.039851,1.108696
6110,0.914508,1.307058,0.760619,1.005113,1.035287,1.163761
6120,0.833917,1.374828,0.783689,1.046323,1.054301,1.197773
6130,0.912758,1.279025,0.768649,1.04844,1.073465,1.253568
6140,0.884676,1.326158,0.762778,1.167986,1.057848,1.277385
6150,0.871768,1.229426,0.821517,1.111384,0.948284,1.188811
6160,0.899071,1.188603,0.861893,1.060118,0.985223,1.237421
6170,0.933058,1.209209,0.796342,1.094828,1.059047,1.241979
6180,0.906387,1.198615,0.79641,1.144349,1.015915,1.220379
6190,0.97109,1.249708,0.870471,1.067572,0.954292,1.119046
6200,0.948187,1.198514,0.833618,1.172104,0.933788,1.111718
6210,0.907274,1.250726,0.809263,1.104766,1.024993,1.228955
6220,0.97523,1.218879,0.789229,1.14727,0.96369,1.113795
6230,0.886362,1.096268,0.8581,1.101887,0.915,1.113285
6240,0.879691,1.208508,0.831609,1.233077,0.93602,1.111977
6250,0.85393,1.254022,0.809236,1.225373,0.92228,1.036342
6260,0.900866,1.119943,0.80149,1.100793,1.054371,1.103613
6270,0.863435,1.197739,0.80569,1.148682,1.016214,1.227358
6280,0.915767,1.101003,0.833572,1.093999,1.061024,1.131283
6290,0.982243,1.231534,0.889814,1.145577,1.044038,1.194861
6300,0.993313,1.233676,0.803635,1.094428,1.065012,1.151824
6310,0.955932,1.184301,0.792229,1.101312,0.888228,1.172222
6320,0.869444,1.052053,0.801897,1.144573,0.905832,1.302643
6330,0.931928,1.112721,0.767024,1.122432,0.93788,1.311936
6340,0.876147,1.179511,0.840516,1.052433,0.996869,1.347566
6350,0.992903,1.147876,0.826611,1.03871,0.965194,1.193148
6360,1.025664,1.140931,0.788353,1.135689,0.993551,1.20265
6370,1.013494,1.10414,0.832015,1.205903,0.990038,1.295484
6380,0.886103,1.072192,0.860284,1.199757,0.952702,1.237007
6390,0.903489,1.051743,0.813306,1.196506,0.969061,1.249139
6400,0.833629,1.072133,0.816152,1.222523,1.034767,1.266136
6410,0.960308,1.182667,0.936966,1.179776,0.904549,1.282103
6420,0.954327,1.091404,0.807483,1.121261,0.926394,1.309801
6430,1.002261,1.162115,0.825627,1.166537,0.900051,1.369231
6440,0.967142,1.127811,0.818356,1.130739,0.958965,1.365945
6450,0.899545,1.106998,0.826558,1.147976,1.03345,1.268179
6460,0.91821,1.096628,0.756441,1.137267,0.935679,1.232427
6470,1.023053,1.103265,0.787021,1.062461,1.007917,1.172278
6480,0.94914,1.096762,0.939876,1.169422,1.085428,1.2067
6490,0.844959,1.250827,0.787985,1.106398,0.996827,1.265585
6500,0.939878,1.221857,0.835264,1.116982,0.9598,1.183543
6510,0.889078,1.192487,0.907476,1.113501,1.028733,1.324378
6520,0.990577,1.160879,0.853788,1.079898,0.880928,1.158164
6530,0.881603,1.164148,0.877262,1.065103,0.953168,1.211207
6540,0.952159,1.132658,0.855772,1.067258,1.009664,1.138326
6550,0.864994,1.157399,0.879341,1.12742,0.973129,1.240482
6560,0.977502,1.16657,0.882976,1.055744,0.999902,1.385576
6570,0.916431,1.065184,0.894618,1.073449,1.033605,1.322135
6580,1.022978,1.083339,0.88338,1.042113,0.920383,1.414238
6590,1.006947,1.041137,0.926659,1.050681,0.946396,1.452853
6600,0.936365,1.029849,0.920027,1.100711,1.099752,1.386558
6610,0.939672,1.039418,0.89773,1.07615,1.042732,1.415453
6620,0.930247,0.996295,0.901526,1.039031,1.05145,1.353699
6630,0.919615,0.960658,0.902514,1.070061,1.136711,1.429865
6640,0.861222,1.008986,0.880597,1.071647,1.082097,1.330952
6650,0.886587,0.894005,0.90136,1.143104,1.109555,1.427627
6660,0.878229,0.954973,0.785897,1.126353,1.082418,1.415431
6670,0.934574,0.875097,0.825049,1.074936,1.006355,1.39807
6680,0.961753,0.839608,0.895287,1.18838,1.014281,1.376956
6690,0.932873,0.76383,0.943607,1.156017,1.042381,1.341186
6700,0.86388,0.838956,0.907773,1.10813,0.985188,1.376584
6710,1.007511,0.914316,0.917218,1.153105,1.052879,1.38689
6720,0.880311,0.865531,0.861151,1.174657,1.039254,1.418368
6730,0.868521,1.011727,0.854833,1.096768,0.960073,1.335833
6740,0.864731,0.906453,0.936483,0.995907,1.025577,1.353146
6750,0.913919,0.952001,0.964553,1.012796,0.947755,1.379094
6760,0.888107,0.896633,0.955177,1.08149,1.073092,1.463068
6770,0.958006,0.909761,0.892557,1.028305,1.03098,1.422895
6780,1.021689,0.954699,0.938173,0.964087,1.007184,1.338249
6790,1.034553,0.889759,0.905862,0.988323,1.019941,1.36367
6800,1.012902,0.950251,0.824051,1.0102,1.019017,1.310273
6810,0.968178,0.878154,0.899321,1.038063,1.056315,1.296663
6820,1.04555,0.829111,0.894973,1.089777,0.995601,1.191526
6830,1.000308,0.87878,0.898795,1.218373,1.039776,1.255396
6840,0.873065,0.934809,0.93903,1.190251,1.002571,1.383039
6850,1.010823,1.001362,0.894546,1.051715,0.96817,1.330484
6860,0.979187,0.944005,0.929977,1.123385,1.028706,1.285989
6870,0.987653,0.910528,0.836798,1.233776,0.897449,1.248507
6880,1.068846,0.936173,0.859555,1.211435,0.868407,1.210398
6890,1.075086,0.947003,0.930565,1.147524,1.119613,1.312899
6900,1.21176,0.954346,0.894157,1.05682,1.018496,1.283533
6910,1.147503,0.942499,0.93167,1.080255,1.14134,1.326873
6920,1.044099,0.860313,0.905675,1.121492,1.143277,1.284926
6930,1.130916,0.941045,0.970177,1.15063,0.998519,1.239047
6940,1.102923,0.937665,0.870858,1.146824,1.097215,1.310533
6950,1.125662,0.893417,0.915167,1.057325,1.062021,1.395536
6960,1.182897,0.876045,0.912745,1.087463,1.000537,1.399241
6970,1.088173,0.855499,0.892945,0.986724,1.008309,1.407073
6980,1.009925,0.91537,0.879597,1.012658,0.971177,1.431787
6990,1.064302,0.917206,0.936755,1.077375,0.986764,1.458655
7000,1.162784,0.969427,0.919276,1.018223,1.000083,1.531716
7010,1.172188,1.040954,0.790642,0.970803,1.057666,1.51317
7020,1.215506,1.056595,0.787774,1.085901,0.984421,1.563344
7030,1.310684,1.065404,0.832571,1.045357,1.01303,1.565316
7040,1.201806,0.982453,0.793756,1.080808,1.029742,1.655931
7050,1.167827,1.033564,0.893303,1.16001,0.944706,1.656088
7060,1.124303,1.048311,0.82538,1.111668,1.023111,1.618449
7070,1.23623,1.014847,0.857935,1.045094,1.046384,1.584696
7080,1.075796,0.913723,0.860202,0.993324,0.99252,1.636937
7090,1.011747,0.945688,0.796854,1.032428,0.973295,1.667465
7100,1.037454,1.040285,0.871946,1.055267,0.93306,1.586452
7110,1.031434,0.943044,0.797119,1.14816,0.986497,1.515696
7120,1.091569,0.878633,0.906397,1.058127,1.021194,1.553098
7130,1.078041,0.883805,0.807161,1.042087,1.12099,1.417166
7140,1.067031,0.876019,0.802524,1.050114,1.170467,1.404002
7150,1.136864,0.995915,0.775318,1.015185,1.106744,1.38204
7160,1.052955,0.906242,0.869112,1.054899,1.021735,1.437355
7170,1.116057,0.871671,0.901543,1.0754,0.959629,1.420044
7180,1.174193,0.994417,0.830253,0.971871,1.074275,1.383465
7190,1.202725,0.922038,0.854405,1.027807,1.122526,1.285281
7200,1.126577,1.022848,0.826979,0.962618,1.062156,1.24378
7210,1.170563,0.973544,0.837362,1.058359,1.11374,1.254351
7220,1.122976,0.947634,0.897418,1.001043,1.031305,1.328495
7230,1.141914,0.903806,0.883389,1.077414,1.043734,1.369735
7240,0.961579,0.965929,0.874812,1.034862,1.182198,1.342378
7250,0.987284,0.89804,0.878875,1.085157,1.093373,1.336604
7260,1.043312,0.920396,0.902793,1.125726,1.194505,1.463807
7270,0.95316,0.949438,0.906967,1.094129,1.069773,1.4063
7280,0.978667,0.944536,0.90941,0.997425,1.128903,1.317781
7290,0.972865,0.963635,0.96944,1.013929,1.059409,1.325407
7300,0.876413,0.946982,0.846038,1.06014,1.152806,1.376951
7310,0.905028,0.947263,0.842152,1.047923,1.084409,1.436634
7320,0.95333,1.000614,0.921494,1.110791,1.06217,1.46181
7330,1.037236,1.044692,0.898496,1.097828,1.110433,1.448656
7340,0.891676,1.043161,0.95521,1.028239,1.067432,1.379572
7350,0.872164,0.950284,0.847672,1.192197,1.186842,1.338595
7360,0.897817,0.996344,0.933488,1.158676,1.149415,1.308856
7370,0.948506,0.930021,1.026517,1.122942,1.140179,1.424154
7380,0.855561,0.98228,0.918243,1.20327,1.097659,1.381651
7390,0.908196,1.055565,0.990924,1.155849,1.103697,1.429084
7400,0.854095,0.954246,0.94381,1.103479,1.003982,1.342902
7410,0.857192,1.046111,0.959674,1.111614,0.986938,1.395522
7420,0.851763,0.960139,1.00259,1.144923,0.841629,1.490387
7430,0.877605,1.000257,0.951885,1.180408,0.928583,1.410354
7440,0.94544,0.897907,0.880484,1.145927,1.035447,1.499963
7450,0.908901,0.930215,0.864571,1.169491,0.986004,1.493635
7460,0.858389,0.865825,0.885755,1.148316,1.068215,1.457302
7470,0.903953,0.958662,0.860071,1.127475,1.130546,1.500022
7480,1.057519,0.88593,0.867282,1.123674,1.140883,1.498871
7490,1.035705,0.984359,0.819862,1.217496,1.179314,1.441438
7500,1.048192,1.052519,0.745769,1.19165,1.202701,1.285127
7510,0.995889,1.017257,0.852278,1.048521,1.163974,1.269239
7520,0.857703,0.997537,0.856534,1.160329,1.088414,1.371628
7530,0.904643,1.087784,0.901845,1.199314,1.144977,1.382928
7540,0.955599,0.986469,0.925295,1.09577,1.117791,1.333798
7550,0.878745,0.917793,0.842117,1.242599,1.215021,1.421103
7560,0.887618,0.963318,0.912369,1.19977,1.241838,1.46467
7570,0.945799,0.911603,0.837191,1.153188,1.171592,1.405205
7580,0.971192,0.939704,0.833685,1.247301,1.077525,1.368321
7590,1.041742,0.957144,0.776123,1.285397,1.050925,1.375139
